t_sec,hz_image_raw,hz_cMo,hz_v_c
0.106301,0.000000,0.000000,0.000000
0.206537,3.000000,0.000000,0.000000
0.307732,6.000000,1.000000,0.000000
0.406307,8.000000,3.000000,0.000000
0.506304,11.000000,4.000000,0.000000
0.606315,14.000000,6.000000,0.000000
0.707857,18.000000,8.000000,0.000000
0.806357,20.000000,9.000000,0.000000
0.906349,23.000000,11.000000,0.000000
1.006336,26.000000,12.000000,0.000000
1.106303,29.000000,14.000000,0.000000
1.206313,30.000000,16.000000,0.000000
1.306726,30.000000,16.000000,0.000000
1.406343,30.000000,16.000000,0.000000
1.506288,30.000000,16.000000,0.000000
1.606331,30.000000,16.000000,0.000000
1.706348,30.000000,16.000000,0.000000
1.806360,30.000000,16.000000,0.000000
1.906315,30.000000,16.000000,0.000000
2.006310,30.000000,17.000000,0.000000
2.106344,28.000000,16.000000,0.000000
2.206297,28.000000,16.000000,0.000000
2.306314,28.000000,17.000000,0.000000
2.406305,28.000000,16.000000,0.000000
2.506305,28.000000,17.000000,0.000000
2.606341,28.000000,17.000000,0.000000
2.706318,28.000000,16.000000,0.000000
2.806391,28.000000,17.000000,0.000000
2.906305,27.000000,16.000000,0.000000
3.006313,27.000000,16.000000,0.000000
3.106303,29.000000,16.000000,3.000000
3.206353,29.000000,16.000000,6.000000
3.306313,29.000000,16.000000,9.000000
3.406359,29.000000,16.000000,12.000000
3.506294,29.000000,16.000000,15.000000
3.606319,29.000000,16.000000,18.000000
3.706307,29.000000,16.000000,21.000000
3.806335,29.000000,16.000000,24.000000
3.906299,30.000000,16.000000,27.000000
4.006363,30.000000,16.000000,30.000000
4.106313,30.000000,17.000000,30.000000
4.206305,30.000000,16.000000,30.000000
4.306307,30.000000,16.000000,30.000000
4.406265,28.000000,17.000000,31.000000
4.506269,25.000000,16.000000,31.000000
4.606267,22.000000,16.000000,31.000000
4.706281,22.000000,17.000000,31.000000
4.806290,22.000000,16.000000,31.000000
4.906295,22.000000,17.000000,31.000000
5.006284,22.000000,16.000000,31.000000
5.106361,22.000000,16.000000,31.000000
5.206342,22.000000,17.000000,31.000000
5.306287,22.000000,16.000000,31.000000
5.406302,24.000000,16.000000,30.000000
5.506276,27.000000,16.000000,30.000000
5.606301,29.000000,16.000000,30.000000
5.706307,29.000000,16.000000,30.000000
5.806341,29.000000,16.000000,30.000000
5.906338,29.000000,16.000000,30.000000
