t_sec,hz_image_raw,hz_cMo,hz_v_c
0.104449,0.000000,0.000000,0.000000
0.204455,2.000000,0.000000,0.000000
0.304453,5.000000,1.000000,0.000000
0.404454,8.000000,3.000000,0.000000
0.504443,11.000000,5.000000,0.000000
0.604459,14.000000,7.000000,0.000000
0.704453,17.000000,8.000000,0.000000
0.804476,20.000000,10.000000,0.000000
0.904450,23.000000,12.000000,0.000000
1.004435,26.000000,14.000000,0.000000
1.104452,29.000000,16.000000,0.000000
1.204474,30.000000,17.000000,0.000000
1.304445,30.000000,18.000000,0.000000
1.404444,30.000000,18.000000,0.000000
1.504431,30.000000,18.000000,0.000000
1.604439,30.000000,18.000000,0.000000
1.704443,30.000000,18.000000,0.000000
1.804447,30.000000,18.000000,0.000000
1.904442,30.000000,18.000000,0.000000
2.004454,30.000000,18.000000,0.000000
2.104585,30.000000,19.000000,0.000000
2.204456,30.000000,20.000000,0.000000
2.304457,30.000000,20.000000,0.000000
2.404452,30.000000,20.000000,0.000000
2.504453,30.000000,21.000000,0.000000
2.604458,30.000000,21.000000,0.000000
2.704438,30.000000,22.000000,2.000000
2.804435,29.000000,22.000000,5.000000
2.904444,29.000000,23.000000,8.000000
3.004469,29.000000,23.000000,11.000000
3.104438,29.000000,22.000000,14.000000
3.204439,29.000000,22.000000,17.000000
3.304435,29.000000,23.000000,20.000000
3.404441,29.000000,23.000000,23.000000
3.504420,29.000000,22.000000,27.000000
3.604417,29.000000,22.000000,30.000000
3.704425,29.000000,23.000000,31.000000
3.804419,30.000000,23.000000,31.000000
3.904429,29.000000,22.000000,31.000000
4.004431,29.000000,23.000000,31.000000
4.104437,29.000000,23.000000,31.000000
4.204432,29.000000,23.000000,31.000000
4.304441,29.000000,22.000000,31.000000
4.404476,29.000000,22.000000,31.000000
4.504431,29.000000,22.000000,30.000000
4.604438,29.000000,22.000000,30.000000
4.704431,29.000000,22.000000,30.000000
4.804436,29.000000,22.000000,30.000000
4.904435,30.000000,22.000000,30.000000
5.004465,30.000000,21.000000,30.000000
5.104438,30.000000,21.000000,30.000000
5.204485,30.000000,22.000000,30.000000
5.304440,30.000000,22.000000,30.000000
5.404442,30.000000,22.000000,30.000000
5.504433,30.000000,22.000000,30.000000
5.604441,30.000000,22.000000,30.000000
5.704436,30.000000,22.000000,30.000000
5.804441,30.000000,22.000000,30.000000
5.904435,30.000000,22.000000,30.000000
6.004441,30.000000,22.000000,30.000000
6.104433,30.000000,23.000000,30.000000
6.204430,30.000000,22.000000,30.000000
6.304439,30.000000,22.000000,30.000000
6.404433,30.000000,22.000000,30.000000
6.504432,30.000000,22.000000,30.000000
6.604431,30.000000,23.000000,30.000000
6.704433,30.000000,22.000000,30.000000
6.804417,30.000000,22.000000,31.000000
6.904419,30.000000,22.000000,31.000000
7.004422,30.000000,22.000000,31.000000
7.104426,30.000000,22.000000,31.000000
