t_sec,hz_image_raw,hz_cMo,hz_v_c
0.102782,0.000000,0.000000,0.000000
0.202728,2.000000,0.000000,0.000000
0.302723,5.000000,1.000000,0.000000
0.402719,8.000000,3.000000,0.000000
0.502741,11.000000,5.000000,0.000000
0.602699,14.000000,8.000000,0.000000
0.702708,17.000000,10.000000,0.000000
0.802699,20.000000,13.000000,0.000000
0.902730,22.000000,15.000000,0.000000
1.002706,23.000000,17.000000,0.000000
1.102706,24.000000,20.000000,0.000000
1.202690,24.000000,22.000000,0.000000
1.302681,21.000000,24.000000,0.000000
1.402694,20.000000,24.000000,0.000000
1.502702,20.000000,24.000000,0.000000
1.602708,20.000000,24.000000,0.000000
1.702719,19.000000,24.000000,0.000000
1.802693,19.000000,24.000000,0.000000
1.902744,20.000000,24.000000,0.000000
2.002771,21.000000,24.000000,0.000000
2.102724,23.000000,24.000000,0.000000
2.202717,22.000000,24.000000,0.000000
2.302685,23.000000,24.000000,0.000000
2.402717,21.000000,24.000000,0.000000
2.502712,19.000000,24.000000,0.000000
2.602715,18.000000,24.000000,0.000000
2.702724,18.000000,24.000000,0.000000
2.802698,17.000000,23.000000,0.000000
2.902720,17.000000,23.000000,0.000000
3.002705,18.000000,24.000000,0.000000
3.102707,17.000000,23.000000,0.000000
3.202733,19.000000,23.000000,0.000000
3.302711,21.000000,23.000000,0.000000
3.402726,24.000000,23.000000,0.000000
3.503147,26.000000,23.000000,0.000000
3.602722,25.000000,22.000000,0.000000
3.702712,25.000000,22.000000,0.000000
3.802715,26.000000,22.000000,0.000000
3.907193,26.000000,22.000000,0.000000
4.002711,26.000000,21.000000,0.000000
4.102717,26.000000,21.000000,0.000000
4.202731,25.000000,21.000000,0.000000
4.302722,25.000000,20.000000,0.000000
4.402737,24.000000,20.000000,0.000000
4.502707,23.000000,20.000000,0.000000
4.602719,24.000000,21.000000,0.000000
4.702733,24.000000,20.000000,0.000000
4.802730,24.000000,20.000000,0.000000
4.902715,23.000000,21.000000,0.000000
5.002708,22.000000,21.000000,0.000000
5.102715,23.000000,21.000000,0.000000
5.202739,23.000000,21.000000,0.000000
5.302708,22.000000,22.000000,0.000000
5.402699,23.000000,22.000000,0.000000
5.502711,23.000000,22.000000,0.000000
