t_sec,hz_image_raw,hz_cMo,hz_v_c
0.107717,0.000000,0.000000,0.000000
0.207678,0.000000,0.000000,0.000000
0.307675,0.000000,0.000000,0.000000
0.407680,0.000000,0.000000,0.000000
0.507745,1.000000,0.000000,0.000000
0.609790,5.000000,1.000000,3.000000
0.707716,7.000000,3.000000,6.000000
0.807681,10.000000,4.000000,9.000000
0.907682,13.000000,6.000000,12.000000
1.007699,16.000000,7.000000,15.000000
1.108020,19.000000,9.000000,18.000000
1.207711,21.000000,10.000000,21.000000
1.307671,24.000000,12.000000,24.000000
1.407657,27.000000,14.000000,27.000000
1.507658,29.000000,15.000000,30.000000
1.607675,29.000000,16.000000,30.000000
1.707681,29.000000,15.000000,30.000000
1.807702,29.000000,16.000000,30.000000
1.907687,29.000000,15.000000,30.000000
2.007680,29.000000,16.000000,30.000000
2.107674,29.000000,15.000000,30.000000
2.207682,30.000000,16.000000,30.000000
2.307675,29.000000,15.000000,30.000000
2.407751,29.000000,15.000000,30.000000
2.507680,29.000000,15.000000,30.000000
2.607684,29.000000,15.000000,30.000000
2.707681,29.000000,15.000000,30.000000
2.807707,29.000000,15.000000,30.000000
2.907681,29.000000,15.000000,30.000000
3.007739,29.000000,15.000000,30.000000
3.107681,29.000000,15.000000,30.000000
3.207709,29.000000,15.000000,30.000000
3.307669,30.000000,15.000000,30.000000
3.407756,30.000000,15.000000,30.000000
3.507649,30.000000,15.000000,31.000000
3.607700,30.000000,15.000000,31.000000
3.707671,30.000000,16.000000,31.000000
3.807687,30.000000,15.000000,31.000000
3.907672,30.000000,16.000000,31.000000
4.007731,30.000000,15.000000,31.000000
4.107674,30.000000,16.000000,31.000000
4.207806,30.000000,15.000000,31.000000
4.307677,30.000000,16.000000,31.000000
4.407717,30.000000,15.000000,31.000000
4.507664,30.000000,16.000000,30.000000
4.607679,30.000000,15.000000,30.000000
4.707675,30.000000,15.000000,30.000000
4.807686,30.000000,16.000000,30.000000
4.907694,30.000000,15.000000,30.000000
5.007659,30.000000,16.000000,30.000000
5.107673,30.000000,15.000000,30.000000
5.207659,30.000000,16.000000,30.000000
5.307665,30.000000,15.000000,30.000000
5.407650,30.000000,16.000000,30.000000
5.507666,30.000000,15.000000,30.000000
5.607657,30.000000,16.000000,30.000000
5.707661,30.000000,15.000000,30.000000
5.807674,30.000000,15.000000,30.000000
5.907670,30.000000,16.000000,30.000000
6.007664,30.000000,15.000000,30.000000
6.107692,30.000000,16.000000,30.000000
6.207710,30.000000,16.000000,30.000000
6.307667,30.000000,16.000000,30.000000
6.407779,30.000000,16.000000,30.000000
6.507671,30.000000,17.000000,30.000000
6.607669,29.000000,16.000000,30.000000
6.707672,29.000000,17.000000,30.000000
6.807631,29.000000,17.000000,31.000000
6.907820,29.000000,16.000000,31.000000
7.007651,29.000000,17.000000,31.000000
7.107635,29.000000,16.000000,31.000000
7.207645,29.000000,16.000000,31.000000
7.307649,29.000000,17.000000,31.000000
7.407657,29.000000,16.000000,31.000000
7.507642,29.000000,16.000000,31.000000
7.607688,30.000000,16.000000,31.000000
7.707669,30.000000,16.000000,31.000000
7.807654,30.000000,15.000000,30.000000
7.907663,30.000000,16.000000,30.000000
8.007696,30.000000,16.000000,30.000000
8.107685,30.000000,17.000000,30.000000
8.207672,30.000000,16.000000,30.000000
8.307658,30.000000,16.000000,30.000000
8.407670,30.000000,16.000000,30.000000
8.507643,30.000000,15.000000,30.000000
8.607620,30.000000,16.000000,30.000000
8.707667,29.000000,15.000000,30.000000
8.807648,29.000000,16.000000,30.000000
8.907660,29.000000,16.000000,30.000000
9.007684,29.000000,15.000000,30.000000
9.107705,29.000000,15.000000,30.000000
9.207657,28.000000,16.000000,30.000000
9.307681,28.000000,15.000000,30.000000
9.407692,28.000000,16.000000,30.000000
9.507668,28.000000,16.000000,30.000000
9.607668,28.000000,16.000000,30.000000
9.707686,28.000000,16.000000,30.000000
9.807657,28.000000,16.000000,30.000000
9.907731,28.000000,16.000000,30.000000
10.007670,28.000000,16.000000,30.000000
10.107636,28.000000,16.000000,31.000000
10.207642,28.000000,15.000000,31.000000
10.307647,28.000000,16.000000,31.000000
10.407638,28.000000,15.000000,31.000000
10.507644,28.000000,16.000000,31.000000
10.607644,28.000000,15.000000,31.000000
10.707647,29.000000,16.000000,31.000000
10.807641,29.000000,15.000000,31.000000
10.907729,29.000000,14.000000,31.000000
11.007628,29.000000,15.000000,31.000000
11.107688,29.000000,15.000000,30.000000
11.207665,30.000000,15.000000,30.000000
11.307647,30.000000,15.000000,30.000000
11.407660,30.000000,15.000000,30.000000
11.507701,30.000000,15.000000,30.000000
11.607657,29.000000,15.000000,30.000000
11.707740,29.000000,15.000000,30.000000
11.807681,29.000000,15.000000,30.000000
11.907740,29.000000,16.000000,30.000000
12.007656,29.000000,15.000000,30.000000
12.107670,28.000000,15.000000,30.000000
12.207675,28.000000,15.000000,30.000000
12.307680,28.000000,14.000000,30.000000
12.407725,28.000000,14.000000,30.000000
12.507679,28.000000,14.000000,30.000000
12.607752,29.000000,14.000000,30.000000
12.707780,28.000000,13.000000,30.000000
12.807675,28.000000,13.000000,30.000000
12.907676,28.000000,12.000000,30.000000
13.007699,28.000000,13.000000,30.000000
13.107709,29.000000,12.000000,30.000000
13.207725,28.000000,12.000000,30.000000
13.307682,27.000000,12.000000,30.000000
13.407637,27.000000,12.000000,31.000000
13.507670,27.000000,12.000000,31.000000
13.607683,27.000000,12.000000,31.000000
13.707639,28.000000,12.000000,31.000000
13.807657,28.000000,13.000000,31.000000
13.907659,28.000000,13.000000,31.000000
14.007659,28.000000,13.000000,31.000000
14.107652,28.000000,13.000000,31.000000
14.207737,29.000000,14.000000,31.000000
14.307670,30.000000,14.000000,31.000000
14.408151,30.000000,15.000000,30.000000
14.507667,30.000000,14.000000,30.000000
14.607656,30.000000,15.000000,30.000000
14.707650,30.000000,15.000000,30.000000
14.807672,29.000000,15.000000,30.000000
14.907698,29.000000,15.000000,30.000000
15.007678,29.000000,15.000000,30.000000
15.107658,29.000000,15.000000,30.000000
15.207682,29.000000,14.000000,30.000000
15.307693,29.000000,15.000000,30.000000
15.407706,28.000000,14.000000,30.000000
15.507680,27.000000,15.000000,30.000000
15.607671,27.000000,14.000000,30.000000
15.707660,27.000000,15.000000,30.000000
15.807695,28.000000,14.000000,30.000000
15.907669,27.000000,15.000000,30.000000
16.007667,27.000000,14.000000,30.000000
16.107639,27.000000,15.000000,30.000000
16.207676,27.000000,15.000000,30.000000
16.307684,26.000000,15.000000,30.000000
16.407718,27.000000,15.000000,30.000000
16.507677,28.000000,14.000000,30.000000
16.607646,28.000000,15.000000,30.000000
16.707623,28.000000,14.000000,31.000000
16.807671,28.000000,15.000000,31.000000
16.907646,29.000000,15.000000,31.000000
17.007662,29.000000,15.000000,31.000000
17.107660,29.000000,15.000000,31.000000
17.207657,29.000000,15.000000,31.000000
17.307647,30.000000,15.000000,31.000000
17.407671,30.000000,15.000000,31.000000
17.507653,30.000000,16.000000,31.000000
17.607651,30.000000,16.000000,31.000000
17.707658,30.000000,16.000000,30.000000
17.807671,30.000000,16.000000,30.000000
17.907670,30.000000,15.000000,30.000000
18.007667,30.000000,16.000000,30.000000
18.107700,30.000000,15.000000,30.000000
18.207679,30.000000,16.000000,30.000000
18.307670,30.000000,15.000000,30.000000
18.407669,30.000000,16.000000,30.000000
18.507678,30.000000,15.000000,30.000000
18.607672,30.000000,15.000000,30.000000
18.707671,30.000000,15.000000,30.000000
18.807752,30.000000,15.000000,30.000000
18.907710,30.000000,15.000000,30.000000
19.007712,30.000000,14.000000,30.000000
19.107669,30.000000,15.000000,30.000000
19.207691,30.000000,14.000000,30.000000
19.307672,30.000000,15.000000,30.000000
19.407668,30.000000,14.000000,30.000000
19.507675,29.000000,15.000000,30.000000
19.607634,29.000000,14.000000,30.000000
19.707652,29.000000,15.000000,30.000000
19.807674,29.000000,14.000000,30.000000
19.907596,29.000000,15.000000,30.000000
20.007640,29.000000,16.000000,31.000000
20.107635,29.000000,16.000000,31.000000
20.207636,29.000000,16.000000,31.000000
20.307670,29.000000,16.000000,31.000000
20.407656,29.000000,16.000000,31.000000
20.507653,30.000000,16.000000,31.000000
20.607661,30.000000,16.000000,31.000000
20.707666,30.000000,16.000000,31.000000
20.807643,30.000000,16.000000,31.000000
20.907671,30.000000,16.000000,30.000000
21.007652,30.000000,15.000000,30.000000
21.107658,30.000000,14.000000,30.000000
21.207655,30.000000,15.000000,30.000000
21.308157,30.000000,14.000000,30.000000
21.407693,30.000000,15.000000,30.000000
21.507669,30.000000,14.000000,30.000000
21.607665,30.000000,15.000000,30.000000
21.707669,30.000000,14.000000,30.000000
21.807695,30.000000,15.000000,30.000000
21.907675,30.000000,14.000000,30.000000
22.007724,30.000000,15.000000,30.000000
22.107681,30.000000,15.000000,30.000000
22.207675,30.000000,15.000000,30.000000
22.307670,30.000000,15.000000,30.000000
22.407754,30.000000,15.000000,30.000000
22.507689,30.000000,15.000000,30.000000
22.607693,30.000000,15.000000,30.000000
22.707721,30.000000,15.000000,30.000000
22.807632,30.000000,15.000000,30.000000
22.907655,30.000000,15.000000,30.000000
23.007669,30.000000,14.000000,30.000000
23.107685,30.000000,15.000000,30.000000
23.207689,30.000000,14.000000,30.000000
23.307642,30.000000,15.000000,31.000000
23.407634,30.000000,14.000000,31.000000
23.507651,30.000000,15.000000,31.000000
23.607653,30.000000,14.000000,31.000000
23.707637,30.000000,15.000000,31.000000
23.807679,29.000000,14.000000,31.000000
23.907657,29.000000,14.000000,31.000000
24.007656,29.000000,15.000000,31.000000
24.107715,29.000000,14.000000,31.000000
24.207649,29.000000,15.000000,31.000000
24.307649,29.000000,14.000000,30.000000
24.407684,29.000000,15.000000,30.000000
24.507677,29.000000,15.000000,30.000000
24.607721,29.000000,15.000000,30.000000
24.707685,29.000000,15.000000,30.000000
24.807671,29.000000,15.000000,30.000000
24.907681,29.000000,16.000000,30.000000
25.007652,29.000000,15.000000,30.000000
25.107676,29.000000,16.000000,30.000000
25.207684,29.000000,15.000000,30.000000
25.307680,29.000000,16.000000,30.000000
25.407700,29.000000,15.000000,30.000000
25.507667,29.000000,15.000000,30.000000
25.607671,29.000000,15.000000,30.000000
25.707698,29.000000,15.000000,30.000000
25.807670,30.000000,15.000000,30.000000
25.907658,30.000000,14.000000,30.000000
26.007662,30.000000,15.000000,30.000000
26.107683,29.000000,14.000000,30.000000
26.207679,27.000000,15.000000,30.000000
26.307687,27.000000,14.000000,30.000000
26.407680,27.000000,15.000000,30.000000
26.507626,27.000000,14.000000,30.000000
26.607633,27.000000,15.000000,31.000000
26.707644,27.000000,14.000000,31.000000
26.807642,27.000000,15.000000,31.000000
26.907676,27.000000,15.000000,31.000000
27.007736,26.000000,15.000000,31.000000
27.107653,27.000000,15.000000,31.000000
27.207657,29.000000,15.000000,31.000000
27.307650,29.000000,15.000000,31.000000
27.407692,29.000000,15.000000,31.000000
27.507711,29.000000,15.000000,30.000000
27.607670,29.000000,14.000000,30.000000
27.707656,28.000000,14.000000,30.000000
27.807661,28.000000,14.000000,30.000000
27.907662,28.000000,14.000000,30.000000
28.007656,29.000000,14.000000,30.000000
28.107645,28.000000,15.000000,30.000000
28.207671,28.000000,14.000000,30.000000
28.307745,28.000000,15.000000,30.000000
28.407665,28.000000,14.000000,30.000000
28.507669,28.000000,15.000000,30.000000
28.607657,28.000000,15.000000,30.000000
28.707667,29.000000,16.000000,30.000000
28.807670,29.000000,15.000000,30.000000
28.907670,29.000000,15.000000,30.000000
29.007679,29.000000,15.000000,30.000000
29.107664,30.000000,14.000000,30.000000
29.207647,29.000000,14.000000,30.000000
29.307691,29.000000,14.000000,30.000000
29.407672,29.000000,15.000000,30.000000
29.507669,29.000000,14.000000,30.000000
29.607665,28.000000,15.000000,30.000000
29.707663,27.000000,14.000000,30.000000
29.807599,27.000000,15.000000,30.000000
29.907620,26.000000,15.000000,31.000000
30.007736,26.000000,14.000000,31.000000
30.107730,26.000000,15.000000,31.000000
30.207666,27.000000,15.000000,31.000000
30.307639,27.000000,14.000000,31.000000
30.407652,27.000000,14.000000,31.000000
30.507646,27.000000,14.000000,31.000000
30.607635,28.000000,14.000000,31.000000
30.707670,29.000000,14.000000,31.000000
30.807673,29.000000,14.000000,30.000000
30.907698,30.000000,14.000000,30.000000
31.007676,30.000000,14.000000,30.000000
31.107695,30.000000,14.000000,30.000000
31.207661,29.000000,14.000000,30.000000
31.307688,29.000000,15.000000,30.000000
31.407658,29.000000,15.000000,30.000000
31.507648,28.000000,15.000000,30.000000
31.607667,27.000000,14.000000,30.000000
31.707652,27.000000,14.000000,30.000000
31.807665,27.000000,13.000000,30.000000
31.907656,27.000000,14.000000,30.000000
32.007699,27.000000,15.000000,30.000000
32.107701,27.000000,14.000000,30.000000
32.207649,28.000000,15.000000,30.000000
32.307642,28.000000,15.000000,30.000000
32.407684,28.000000,14.000000,30.000000
32.508001,28.000000,15.000000,30.000000
32.607647,29.000000,15.000000,30.000000
32.708280,29.000000,16.000000,30.000000
32.807672,29.000000,17.000000,30.000000
32.907650,29.000000,16.000000,30.000000
33.007683,28.000000,16.000000,30.000000
33.107673,28.000000,16.000000,30.000000
33.207655,28.000000,15.000000,31.000000
33.307640,28.000000,15.000000,31.000000
33.407634,28.000000,15.000000,31.000000
33.507643,30.000000,15.000000,31.000000
33.607642,29.000000,15.000000,31.000000
33.707664,30.000000,15.000000,31.000000
33.807644,29.000000,15.000000,31.000000
33.907667,29.000000,15.000000,31.000000
34.007656,29.000000,15.000000,31.000000
34.107644,29.000000,15.000000,31.000000
34.207654,29.000000,16.000000,30.000000
34.307669,29.000000,15.000000,30.000000
34.408840,29.000000,16.000000,30.000000
34.507648,29.000000,15.000000,30.000000
34.607673,29.000000,15.000000,30.000000
34.707671,29.000000,15.000000,30.000000
34.807649,29.000000,14.000000,30.000000
34.907740,29.000000,15.000000,30.000000
35.007678,30.000000,14.000000,30.000000
35.107743,30.000000,15.000000,30.000000
35.209620,29.000000,14.000000,30.000000
35.307668,29.000000,15.000000,30.000000
35.407671,30.000000,14.000000,30.000000
35.509011,29.000000,15.000000,30.000000
35.607715,28.000000,16.000000,30.000000
35.707664,28.000000,15.000000,30.000000
35.807695,28.000000,16.000000,30.000000
35.907680,28.000000,15.000000,30.000000
36.007686,27.000000,16.000000,30.000000
36.107681,27.000000,15.000000,30.000000
36.209117,29.000000,16.000000,30.000000
36.307656,28.000000,15.000000,30.000000
36.407585,28.000000,16.000000,30.000000
36.507654,29.000000,16.000000,31.000000
36.607645,29.000000,15.000000,31.000000
36.707645,29.000000,15.000000,31.000000
36.807676,29.000000,15.000000,31.000000
36.907678,29.000000,16.000000,31.000000
37.007653,30.000000,15.000000,31.000000
