t_sec,hz_image_raw,hz_cMo,hz_v_c
0.105636,0.000000,0.000000,0.000000
0.205626,1.000000,0.000000,0.000000
0.305639,4.000000,1.000000,0.000000
0.405644,7.000000,3.000000,0.000000
0.505641,10.000000,4.000000,0.000000
0.605673,13.000000,6.000000,0.000000
0.705653,16.000000,7.000000,0.000000
0.805645,18.000000,9.000000,0.000000
0.905655,21.000000,10.000000,0.000000
1.005636,24.000000,11.000000,0.000000
1.105654,27.000000,13.000000,0.000000
1.205679,29.000000,14.000000,0.000000
1.305654,29.000000,15.000000,0.000000
1.405658,29.000000,14.000000,0.000000
1.505663,27.000000,15.000000,0.000000
1.605663,26.000000,14.000000,0.000000
1.705676,26.000000,15.000000,0.000000
1.805630,26.000000,14.000000,0.000000
1.905626,26.000000,15.000000,0.000000
2.005679,26.000000,15.000000,0.000000
2.105664,26.000000,15.000000,0.000000
2.205649,25.000000,15.000000,0.000000
2.305642,25.000000,15.000000,0.000000
2.405664,25.000000,16.000000,0.000000
2.505701,27.000000,15.000000,0.000000
2.605655,27.000000,16.000000,0.000000
2.705689,27.000000,15.000000,0.000000
2.805675,27.000000,16.000000,0.000000
2.905659,27.000000,16.000000,0.000000
3.005627,26.000000,16.000000,0.000000
3.105649,25.000000,16.000000,0.000000
3.205638,25.000000,16.000000,0.000000
3.305666,25.000000,16.000000,0.000000
3.405639,25.000000,16.000000,0.000000
3.505632,25.000000,16.000000,0.000000
3.605647,25.000000,16.000000,0.000000
3.705647,25.000000,17.000000,0.000000
3.805683,26.000000,16.000000,0.000000
3.905658,26.000000,16.000000,0.000000
4.005697,27.000000,17.000000,0.000000
4.105666,28.000000,16.000000,0.000000
4.205650,29.000000,17.000000,0.000000
4.305700,29.000000,17.000000,0.000000
4.405640,29.000000,16.000000,0.000000
4.505681,28.000000,17.000000,0.000000
4.605658,29.000000,16.000000,0.000000
4.705836,29.000000,16.000000,0.000000
4.805647,29.000000,16.000000,0.000000
4.905626,29.000000,16.000000,0.000000
5.005615,29.000000,16.000000,0.000000
5.105640,29.000000,16.000000,0.000000
5.205668,29.000000,16.000000,0.000000
5.305636,29.000000,15.000000,0.000000
5.405631,29.000000,16.000000,0.000000
5.505616,30.000000,15.000000,0.000000
5.605632,30.000000,16.000000,0.000000
5.705633,30.000000,16.000000,0.000000
5.805624,30.000000,16.000000,0.000000
5.905660,29.000000,16.000000,0.000000
6.005636,29.000000,15.000000,0.000000
6.105688,28.000000,16.000000,0.000000
6.205691,28.000000,16.000000,0.000000
6.305655,28.000000,16.000000,0.000000
6.405647,28.000000,16.000000,0.000000
6.505624,28.000000,16.000000,0.000000
6.605625,28.000000,16.000000,0.000000
6.705678,27.000000,16.000000,0.000000
6.805676,27.000000,16.000000,0.000000
6.905639,28.000000,15.000000,0.000000
7.005636,28.000000,16.000000,0.000000
7.105701,28.000000,16.000000,0.000000
7.205626,28.000000,15.000000,0.000000
7.305771,27.000000,16.000000,0.000000
7.405709,27.000000,15.000000,0.000000
7.506265,27.000000,16.000000,0.000000
7.605636,26.000000,15.000000,0.000000
7.705650,27.000000,15.000000,0.000000
7.805790,25.000000,16.000000,0.000000
7.905747,25.000000,15.000000,0.000000
8.005621,25.000000,16.000000,0.000000
8.105669,26.000000,15.000000,0.000000
8.205642,26.000000,16.000000,0.000000
8.305638,26.000000,15.000000,0.000000
8.405668,26.000000,16.000000,0.000000
8.505659,27.000000,15.000000,0.000000
8.605658,27.000000,16.000000,0.000000
8.705658,27.000000,16.000000,0.000000
8.805765,29.000000,15.000000,0.000000
8.905635,29.000000,16.000000,0.000000
9.005678,29.000000,16.000000,0.000000
9.105684,29.000000,17.000000,0.000000
9.205668,29.000000,16.000000,0.000000
9.305673,29.000000,17.000000,0.000000
9.405626,29.000000,16.000000,0.000000
9.505638,29.000000,17.000000,0.000000
9.605650,29.000000,16.000000,0.000000
9.705642,29.000000,16.000000,0.000000
9.805660,28.000000,17.000000,0.000000
9.905633,27.000000,16.000000,0.000000
10.005617,27.000000,16.000000,0.000000
10.105672,27.000000,16.000000,0.000000
10.205637,26.000000,17.000000,0.000000
10.305642,27.000000,16.000000,0.000000
10.405638,27.000000,17.000000,0.000000
10.505644,27.000000,16.000000,0.000000
10.605637,27.000000,17.000000,0.000000
10.705630,27.000000,17.000000,0.000000
10.805636,28.000000,16.000000,0.000000
10.908804,29.000000,17.000000,0.000000
11.005650,28.000000,16.000000,0.000000
11.105646,28.000000,16.000000,0.000000
11.209066,29.000000,15.000000,0.000000
11.306084,28.000000,15.000000,0.000000
11.406008,28.000000,15.000000,0.000000
11.505669,26.000000,15.000000,0.000000
11.605637,25.000000,15.000000,0.000000
11.705654,25.000000,15.000000,0.000000
11.805638,25.000000,15.000000,0.000000
11.905726,26.000000,15.000000,0.000000
12.005634,26.000000,15.000000,0.000000
12.105641,26.000000,15.000000,0.000000
12.205640,27.000000,15.000000,0.000000
12.305666,28.000000,16.000000,0.000000
12.405688,28.000000,16.000000,0.000000
12.505632,29.000000,16.000000,0.000000
12.605686,30.000000,16.000000,0.000000
12.705658,29.000000,15.000000,0.000000
12.805620,29.000000,16.000000,0.000000
12.906739,29.000000,16.000000,0.000000
13.005649,29.000000,16.000000,0.000000
13.105659,28.000000,16.000000,0.000000
13.205659,27.000000,17.000000,0.000000
13.305694,26.000000,16.000000,0.000000
13.405638,26.000000,15.000000,0.000000
13.505631,26.000000,16.000000,0.000000
13.605613,26.000000,16.000000,0.000000
13.705648,27.000000,16.000000,0.000000
13.808791,27.000000,16.000000,0.000000
13.905647,28.000000,15.000000,0.000000
14.005676,26.000000,16.000000,0.000000
14.108346,28.000000,15.000000,0.000000
14.206456,29.000000,14.000000,0.000000
14.305679,30.000000,15.000000,0.000000
14.405689,30.000000,15.000000,0.000000
14.508483,30.000000,15.000000,0.000000
14.605621,30.000000,14.000000,0.000000
14.706068,30.000000,15.000000,0.000000
14.805641,30.000000,15.000000,0.000000
14.907936,29.000000,16.000000,0.000000
15.005673,30.000000,15.000000,0.000000
15.105615,30.000000,16.000000,0.000000
15.205896,30.000000,16.000000,0.000000
15.305621,29.000000,16.000000,0.000000
15.405616,29.000000,16.000000,0.000000
15.507238,30.000000,16.000000,0.000000
15.605646,29.000000,16.000000,0.000000
15.706375,29.000000,16.000000,0.000000
15.807591,30.000000,15.000000,0.000000
15.906314,31.000000,15.000000,0.000000
16.005655,30.000000,16.000000,0.000000
16.107607,30.000000,16.000000,0.000000
16.205645,31.000000,16.000000,0.000000
16.306934,30.000000,16.000000,0.000000
16.405642,29.000000,16.000000,0.000000
16.510044,29.000000,16.000000,0.000000
16.605612,28.000000,16.000000,0.000000
16.705669,29.000000,16.000000,0.000000
16.805623,29.000000,17.000000,0.000000
16.907562,28.000000,16.000000,0.000000
17.006141,28.000000,16.000000,0.000000
17.106195,29.000000,16.000000,0.000000
17.206263,28.000000,16.000000,0.000000
17.305657,28.000000,16.000000,0.000000
17.406921,28.000000,17.000000,0.000000
17.507779,28.000000,17.000000,0.000000
17.606102,27.000000,18.000000,0.000000
17.705630,27.000000,17.000000,0.000000
17.805677,26.000000,17.000000,0.000000
17.908884,26.000000,17.000000,0.000000
18.007672,26.000000,17.000000,0.000000
18.106440,26.000000,17.000000,0.000000
18.205639,27.000000,17.000000,0.000000
18.308846,27.000000,17.000000,0.000000
18.406497,28.000000,17.000000,0.000000
18.508108,28.000000,16.000000,0.000000
18.607780,29.000000,16.000000,0.000000
18.705618,29.000000,17.000000,0.000000
18.805743,29.000000,17.000000,0.000000
18.907231,30.000000,17.000000,0.000000
19.006618,30.000000,16.000000,0.000000
19.109705,29.000000,16.000000,0.000000
19.208437,29.000000,16.000000,0.000000
19.305639,29.000000,16.000000,0.000000
19.409203,27.000000,16.000000,0.000000
19.507808,27.000000,16.000000,0.000000
19.607410,27.000000,16.000000,0.000000
19.705643,25.000000,16.000000,0.000000
19.805739,25.000000,15.000000,0.000000
19.907722,26.000000,16.000000,0.000000
20.009982,26.000000,16.000000,0.000000
20.108600,27.000000,16.000000,0.000000
20.210580,26.000000,16.000000,0.000000
20.306407,26.000000,16.000000,0.000000
20.407180,28.000000,16.000000,0.000000
20.509013,28.000000,16.000000,0.000000
20.608260,28.000000,16.000000,0.000000
20.707125,29.000000,16.000000,0.000000
20.809170,30.000000,17.000000,0.000000
20.906961,30.000000,16.000000,0.000000
21.007371,29.000000,17.000000,0.000000
21.106884,30.000000,17.000000,0.000000
21.208978,30.000000,18.000000,0.000000
21.307293,30.000000,17.000000,0.000000
21.408481,30.000000,17.000000,0.000000
21.509434,30.000000,18.000000,0.000000
21.605668,30.000000,18.000000,0.000000
21.707999,30.000000,17.000000,0.000000
21.808290,31.000000,17.000000,0.000000
21.906750,31.000000,18.000000,0.000000
22.006826,31.000000,18.000000,0.000000
22.106776,30.000000,18.000000,0.000000
22.207113,31.000000,18.000000,0.000000
22.308078,30.000000,18.000000,0.000000
22.405645,31.000000,18.000000,0.000000
22.506364,31.000000,18.000000,0.000000
22.606894,31.000000,18.000000,0.000000
22.706721,31.000000,19.000000,0.000000
22.806673,31.000000,19.000000,0.000000
22.906971,30.000000,19.000000,0.000000
23.007007,29.000000,19.000000,0.000000
23.107425,29.000000,19.000000,0.000000
23.208394,29.000000,19.000000,0.000000
23.306698,30.000000,18.000000,0.000000
23.406997,29.000000,19.000000,0.000000
23.507389,29.000000,19.000000,0.000000
23.606651,30.000000,19.000000,0.000000
23.705651,29.000000,20.000000,0.000000
23.807102,28.000000,19.000000,0.000000
23.908438,28.000000,20.000000,0.000000
24.007013,29.000000,20.000000,0.000000
24.106634,30.000000,20.000000,0.000000
24.205700,29.000000,21.000000,0.000000
24.305654,29.000000,22.000000,0.000000
24.408519,29.000000,22.000000,0.000000
24.507856,29.000000,21.000000,0.000000
24.607953,29.000000,21.000000,0.000000
24.708273,30.000000,20.000000,0.000000
24.805693,30.000000,22.000000,0.000000
24.905672,30.000000,21.000000,0.000000
25.008178,30.000000,21.000000,0.000000
25.105641,30.000000,21.000000,0.000000
25.205649,30.000000,20.000000,0.000000
25.305650,30.000000,20.000000,0.000000
25.405629,29.000000,20.000000,0.000000
25.505648,29.000000,21.000000,0.000000
25.605638,29.000000,21.000000,0.000000
25.705686,29.000000,21.000000,0.000000
25.805702,29.000000,20.000000,0.000000
25.905652,29.000000,20.000000,0.000000
26.005635,29.000000,20.000000,0.000000
26.105645,29.000000,20.000000,0.000000
26.205717,29.000000,20.000000,0.000000
26.305651,29.000000,19.000000,0.000000
26.405773,30.000000,19.000000,0.000000
26.505640,30.000000,19.000000,0.000000
26.605716,30.000000,19.000000,0.000000
26.705696,30.000000,20.000000,0.000000
26.805667,30.000000,20.000000,0.000000
26.905691,30.000000,21.000000,0.000000
27.005691,30.000000,21.000000,0.000000
27.105790,30.000000,22.000000,0.000000
27.205698,29.000000,21.000000,0.000000
27.305667,29.000000,22.000000,0.000000
27.405736,29.000000,22.000000,0.000000
27.505679,29.000000,22.000000,0.000000
27.605661,29.000000,22.000000,0.000000
27.705660,29.000000,20.000000,0.000000
27.805661,29.000000,20.000000,0.000000
27.905633,29.000000,19.000000,0.000000
28.005691,29.000000,19.000000,0.000000
28.105712,29.000000,18.000000,0.000000
28.205653,30.000000,19.000000,0.000000
