t_sec,hz_image_raw,hz_cMo,hz_v_c
0.105112,0.000000,0.000000,0.000000
0.205094,0.000000,0.000000,0.000000
0.305084,0.000000,0.000000,0.000000
0.405091,0.000000,0.000000,0.000000
0.505109,1.000000,0.000000,0.000000
0.605132,4.000000,1.000000,0.000000
0.705122,7.000000,3.000000,0.000000
0.805079,10.000000,5.000000,0.000000
0.905103,13.000000,7.000000,0.000000
1.005104,16.000000,8.000000,0.000000
1.105121,19.000000,10.000000,0.000000
1.205109,22.000000,12.000000,0.000000
1.305163,25.000000,13.000000,0.000000
1.405128,28.000000,15.000000,0.000000
1.505140,30.000000,17.000000,0.000000
1.605112,30.000000,18.000000,0.000000
1.705122,30.000000,17.000000,0.000000
1.805119,29.000000,17.000000,0.000000
1.905108,28.000000,17.000000,0.000000
2.005115,28.000000,17.000000,0.000000
2.105127,28.000000,16.000000,0.000000
2.205128,28.000000,16.000000,0.000000
2.305099,27.000000,17.000000,0.000000
2.405123,27.000000,16.000000,0.000000
2.505142,27.000000,16.000000,0.000000
2.605096,27.000000,16.000000,0.000000
2.705147,26.000000,17.000000,0.000000
2.805121,26.000000,16.000000,0.000000
2.905134,26.000000,16.000000,0.000000
3.005135,26.000000,17.000000,0.000000
3.105136,25.000000,17.000000,0.000000
3.205130,25.000000,17.000000,0.000000
3.305120,25.000000,17.000000,0.000000
3.405147,25.000000,17.000000,0.000000
3.505112,25.000000,17.000000,0.000000
3.605111,25.000000,17.000000,0.000000
3.705106,26.000000,16.000000,0.000000
3.805118,26.000000,17.000000,0.000000
3.905161,27.000000,17.000000,0.000000
4.005114,27.000000,16.000000,0.000000
4.105116,27.000000,17.000000,0.000000
4.205089,27.000000,17.000000,0.000000
4.305089,28.000000,17.000000,0.000000
4.405102,28.000000,18.000000,0.000000
4.505113,28.000000,17.000000,0.000000
4.605119,28.000000,17.000000,0.000000
4.705125,28.000000,18.000000,0.000000
4.805110,29.000000,18.000000,0.000000
4.905105,29.000000,18.000000,0.000000
5.005132,29.000000,18.000000,0.000000
5.105096,30.000000,18.000000,0.000000
5.205104,29.000000,18.000000,0.000000
5.305104,29.000000,17.000000,0.000000
5.405133,28.000000,17.000000,0.000000
5.505113,28.000000,17.000000,0.000000
5.605139,28.000000,17.000000,0.000000
5.705109,28.000000,17.000000,0.000000
5.805109,28.000000,16.000000,0.000000
5.905099,28.000000,16.000000,0.000000
6.005089,28.000000,17.000000,0.000000
6.105140,28.000000,16.000000,0.000000
6.205107,29.000000,16.000000,0.000000
6.305127,29.000000,17.000000,0.000000
6.405108,30.000000,16.000000,0.000000
6.505093,30.000000,17.000000,0.000000
6.605111,30.000000,17.000000,0.000000
6.705102,30.000000,16.000000,0.000000
6.805110,30.000000,17.000000,0.000000
6.905096,30.000000,17.000000,0.000000
7.005101,30.000000,16.000000,0.000000
7.105138,29.000000,17.000000,0.000000
7.205107,29.000000,16.000000,0.000000
7.305112,28.000000,16.000000,0.000000
7.405124,28.000000,17.000000,0.000000
7.505090,28.000000,17.000000,0.000000
7.605167,28.000000,16.000000,0.000000
7.705093,28.000000,17.000000,0.000000
7.805080,28.000000,17.000000,0.000000
7.905095,28.000000,16.000000,0.000000
8.005253,28.000000,17.000000,0.000000
8.105117,29.000000,16.000000,0.000000
8.205129,28.000000,17.000000,0.000000
8.305122,29.000000,17.000000,0.000000
8.405237,29.000000,16.000000,0.000000
8.505100,29.000000,16.000000,0.000000
8.605100,29.000000,16.000000,0.000000
8.705144,29.000000,16.000000,0.000000
8.805116,29.000000,16.000000,0.000000
8.905132,29.000000,16.000000,0.000000
9.005157,28.000000,16.000000,0.000000
9.105105,28.000000,17.000000,0.000000
9.205097,29.000000,16.000000,0.000000
9.305098,29.000000,16.000000,0.000000
9.405110,29.000000,17.000000,0.000000
