t_sec,hz_image_raw,hz_cMo,hz_v_c
0.105294,0.000000,0.000000,0.000000
0.205281,0.000000,0.000000,0.000000
0.429426,0.000000,0.000000,0.000000
0.505281,0.000000,0.000000,2.000000
0.605290,1.000000,1.000000,5.000000
0.705306,4.000000,3.000000,8.000000
0.805322,7.000000,4.000000,11.000000
0.905284,10.000000,6.000000,14.000000
1.005308,13.000000,7.000000,17.000000
1.105260,16.000000,9.000000,21.000000
1.205263,19.000000,10.000000,24.000000
1.305270,21.000000,12.000000,27.000000
1.405395,24.000000,13.000000,30.000000
1.505304,26.000000,15.000000,31.000000
1.605282,28.000000,15.000000,31.000000
1.705286,28.000000,15.000000,31.000000
1.805292,28.000000,15.000000,31.000000
1.905303,28.000000,15.000000,31.000000
2.005291,28.000000,16.000000,31.000000
2.105305,28.000000,15.000000,30.000000
2.205310,28.000000,16.000000,30.000000
2.305291,28.000000,15.000000,30.000000
2.405297,28.000000,16.000000,30.000000
2.505279,29.000000,15.000000,30.000000
2.605285,29.000000,16.000000,30.000000
2.705317,29.000000,15.000000,30.000000
2.805315,28.000000,16.000000,30.000000
2.905306,28.000000,15.000000,30.000000
3.005297,28.000000,15.000000,30.000000
3.105301,28.000000,15.000000,30.000000
3.205295,28.000000,15.000000,30.000000
3.305287,28.000000,15.000000,30.000000
3.405301,28.000000,15.000000,30.000000
3.505296,28.000000,16.000000,30.000000
3.605294,28.000000,15.000000,30.000000
3.705286,28.000000,16.000000,30.000000
3.805301,29.000000,15.000000,30.000000
3.905295,29.000000,16.000000,30.000000
4.005294,29.000000,15.000000,30.000000
4.105313,29.000000,16.000000,30.000000
4.205279,29.000000,16.000000,30.000000
4.305311,30.000000,16.000000,30.000000
4.405264,30.000000,16.000000,31.000000
4.505264,30.000000,15.000000,31.000000
4.605324,30.000000,16.000000,31.000000
4.705281,30.000000,16.000000,31.000000
4.805274,30.000000,16.000000,31.000000
4.905346,30.000000,16.000000,31.000000
5.005267,30.000000,16.000000,31.000000
5.105294,30.000000,15.000000,31.000000
5.205292,30.000000,15.000000,31.000000
5.305309,30.000000,15.000000,31.000000
5.405314,30.000000,15.000000,30.000000
5.505275,30.000000,16.000000,30.000000
5.605313,30.000000,15.000000,30.000000
5.705286,30.000000,15.000000,30.000000
5.805329,30.000000,16.000000,30.000000
5.905298,29.000000,15.000000,30.000000
6.005298,29.000000,16.000000,30.000000
6.105306,29.000000,16.000000,30.000000
6.205300,29.000000,16.000000,30.000000
6.305297,29.000000,17.000000,30.000000
6.405290,29.000000,16.000000,30.000000
6.505283,29.000000,16.000000,30.000000
6.605318,29.000000,16.000000,30.000000
6.705295,29.000000,16.000000,30.000000
6.805295,29.000000,15.000000,30.000000
6.905286,30.000000,16.000000,30.000000
7.005306,30.000000,16.000000,30.000000
7.105294,30.000000,16.000000,30.000000
7.205293,30.000000,16.000000,30.000000
7.305303,30.000000,15.000000,30.000000
7.405349,30.000000,15.000000,30.000000
7.505310,30.000000,15.000000,30.000000
7.605283,30.000000,15.000000,30.000000
7.707111,30.000000,15.000000,30.000000
7.805274,30.000000,16.000000,30.000000
7.906735,30.000000,15.000000,31.000000
8.008849,30.000000,15.000000,31.000000
8.105752,30.000000,16.000000,31.000000
8.205325,29.000000,15.000000,31.000000
8.305294,29.000000,16.000000,31.000000
8.405345,29.000000,16.000000,31.000000
8.505298,29.000000,16.000000,31.000000
8.605317,29.000000,16.000000,31.000000
8.705319,30.000000,16.000000,31.000000
8.805314,29.000000,15.000000,31.000000
8.905316,30.000000,16.000000,30.000000
9.005287,29.000000,15.000000,30.000000
9.105316,28.000000,15.000000,30.000000
9.205302,29.000000,15.000000,30.000000
9.305306,29.000000,15.000000,30.000000
9.405295,29.000000,15.000000,30.000000
9.505315,29.000000,15.000000,30.000000
9.605302,29.000000,15.000000,30.000000
9.705292,28.000000,14.000000,30.000000
9.805317,28.000000,15.000000,30.000000
9.905303,28.000000,14.000000,30.000000
10.005300,29.000000,15.000000,30.000000
10.105331,29.000000,14.000000,30.000000
10.205324,29.000000,14.000000,30.000000
10.305316,29.000000,14.000000,30.000000
10.405321,29.000000,14.000000,30.000000
10.505331,28.000000,14.000000,30.000000
10.605305,28.000000,14.000000,30.000000
10.705309,29.000000,15.000000,30.000000
10.805314,29.000000,14.000000,30.000000
10.905347,29.000000,15.000000,30.000000
11.005408,29.000000,14.000000,30.000000
11.105267,29.000000,14.000000,31.000000
11.205278,29.000000,15.000000,31.000000
11.305307,29.000000,14.000000,31.000000
11.405379,29.000000,15.000000,31.000000
11.505361,30.000000,14.000000,31.000000
11.605281,30.000000,15.000000,31.000000
11.705267,30.000000,14.000000,31.000000
11.805356,30.000000,15.000000,31.000000
11.905335,30.000000,14.000000,31.000000
12.005306,29.000000,15.000000,31.000000
12.105350,29.000000,15.000000,30.000000
12.205290,29.000000,15.000000,30.000000
12.305324,29.000000,15.000000,30.000000
