t_sec,hz_image_raw,hz_cMo,hz_v_c
0.105078,0.000000,0.000000,0.000000
0.205110,0.000000,0.000000,0.000000
0.436199,0.000000,0.000000,0.000000
0.505037,2.000000,0.000000,2.000000
0.605030,5.000000,2.000000,5.000000
0.705067,8.000000,4.000000,8.000000
0.805064,11.000000,6.000000,11.000000
0.905090,13.000000,8.000000,14.000000
1.005013,16.000000,10.000000,17.000000
1.105035,19.000000,12.000000,21.000000
1.205036,22.000000,14.000000,24.000000
1.305041,25.000000,16.000000,27.000000
1.405041,28.000000,18.000000,30.000000
1.505047,29.000000,19.000000,31.000000
1.605035,29.000000,19.000000,31.000000
1.705050,29.000000,19.000000,31.000000
1.805043,29.000000,19.000000,31.000000
1.905042,30.000000,18.000000,31.000000
2.005044,30.000000,18.000000,31.000000
2.105055,30.000000,18.000000,30.000000
2.205043,30.000000,17.000000,30.000000
2.305106,30.000000,17.000000,30.000000
2.405073,30.000000,17.000000,30.000000
2.505044,30.000000,17.000000,30.000000
2.605062,30.000000,17.000000,30.000000
2.705096,30.000000,17.000000,30.000000
2.805052,30.000000,18.000000,30.000000
2.905056,30.000000,19.000000,30.000000
3.005095,30.000000,19.000000,30.000000
3.105057,30.000000,19.000000,30.000000
3.205093,30.000000,20.000000,30.000000
3.305061,30.000000,20.000000,30.000000
3.405080,30.000000,20.000000,30.000000
3.505070,30.000000,20.000000,30.000000
3.605063,30.000000,20.000000,30.000000
3.705064,30.000000,20.000000,30.000000
3.805064,30.000000,18.000000,30.000000
3.905065,30.000000,18.000000,30.000000
4.005071,30.000000,18.000000,30.000000
4.105078,30.000000,17.000000,30.000000
4.205072,30.000000,17.000000,30.000000
4.305084,30.000000,17.000000,30.000000
4.405041,30.000000,16.000000,31.000000
4.505034,29.000000,17.000000,31.000000
4.605035,28.000000,17.000000,31.000000
4.705034,28.000000,17.000000,31.000000
4.805054,28.000000,19.000000,31.000000
4.905039,28.000000,19.000000,31.000000
5.005042,28.000000,19.000000,31.000000
5.105028,28.000000,20.000000,31.000000
5.205039,28.000000,20.000000,31.000000
5.305069,28.000000,21.000000,31.000000
5.405059,28.000000,22.000000,30.000000
5.505043,29.000000,22.000000,30.000000
5.605046,30.000000,22.000000,30.000000
5.705052,30.000000,22.000000,30.000000
5.805056,30.000000,21.000000,30.000000
5.905055,30.000000,21.000000,30.000000
6.005044,30.000000,22.000000,30.000000
6.105058,30.000000,22.000000,30.000000
6.205070,30.000000,22.000000,30.000000
6.305069,30.000000,21.000000,30.000000
6.405072,30.000000,21.000000,30.000000
6.505073,30.000000,21.000000,30.000000
6.605075,30.000000,21.000000,30.000000
6.705080,30.000000,21.000000,30.000000
6.805079,30.000000,21.000000,30.000000
6.905101,30.000000,21.000000,30.000000
7.005089,30.000000,20.000000,30.000000
7.105092,30.000000,20.000000,30.000000
7.205112,30.000000,19.000000,30.000000
7.305069,30.000000,19.000000,30.000000
7.405084,30.000000,18.000000,30.000000
7.505069,30.000000,18.000000,30.000000
7.605053,30.000000,17.000000,30.000000
7.705047,30.000000,17.000000,31.000000
7.805055,30.000000,17.000000,31.000000
7.905047,30.000000,16.000000,31.000000
8.005017,30.000000,16.000000,31.000000
8.105044,30.000000,15.000000,31.000000
8.205042,30.000000,16.000000,31.000000
8.305042,30.000000,15.000000,31.000000
8.405053,30.000000,16.000000,31.000000
8.505044,30.000000,15.000000,31.000000
8.605046,30.000000,16.000000,31.000000
8.705044,30.000000,15.000000,30.000000
8.805040,30.000000,15.000000,30.000000
8.905051,30.000000,16.000000,30.000000
9.005055,30.000000,16.000000,30.000000
9.105061,30.000000,17.000000,30.000000
9.205057,30.000000,17.000000,30.000000
9.305063,30.000000,18.000000,30.000000
9.405056,30.000000,18.000000,30.000000
9.505064,30.000000,19.000000,30.000000
9.605060,30.000000,19.000000,30.000000
9.705075,30.000000,20.000000,30.000000
9.805062,30.000000,19.000000,30.000000
9.905051,30.000000,19.000000,30.000000
10.005069,30.000000,18.000000,30.000000
10.105070,30.000000,18.000000,30.000000
10.205092,30.000000,17.000000,30.000000
10.305115,30.000000,17.000000,30.000000
10.405064,30.000000,16.000000,30.000000
10.505060,30.000000,16.000000,30.000000
10.605076,30.000000,16.000000,30.000000
10.705078,30.000000,15.000000,30.000000
10.805071,30.000000,16.000000,30.000000
10.905089,30.000000,15.000000,30.000000
11.005040,30.000000,16.000000,31.000000
11.105041,30.000000,15.000000,31.000000
11.205041,30.000000,16.000000,31.000000
11.305046,30.000000,15.000000,31.000000
11.405056,29.000000,16.000000,31.000000
11.505041,29.000000,15.000000,31.000000
11.605047,29.000000,15.000000,31.000000
11.705042,28.000000,15.000000,31.000000
11.805082,28.000000,15.000000,31.000000
11.905067,28.000000,16.000000,31.000000
12.005059,28.000000,16.000000,30.000000
12.105071,28.000000,17.000000,30.000000
12.205061,28.000000,17.000000,30.000000
12.305089,28.000000,18.000000,30.000000
12.405050,29.000000,18.000000,30.000000
12.505049,29.000000,19.000000,30.000000
12.605055,29.000000,19.000000,30.000000
12.705058,30.000000,20.000000,30.000000
12.805041,30.000000,20.000000,30.000000
12.905106,30.000000,20.000000,30.000000
13.005104,30.000000,20.000000,30.000000
13.105111,30.000000,20.000000,30.000000
13.205061,30.000000,20.000000,30.000000
13.305046,30.000000,20.000000,30.000000
13.405058,30.000000,20.000000,30.000000
13.505053,30.000000,19.000000,30.000000
13.605063,30.000000,19.000000,30.000000
13.705061,30.000000,19.000000,30.000000
13.805089,30.000000,19.000000,30.000000
13.905065,30.000000,19.000000,30.000000
14.005065,30.000000,19.000000,30.000000
14.105067,30.000000,19.000000,30.000000
