t_sec,hz_image_raw,hz_cMo,hz_v_c
0.102510,0.000000,0.000000,0.000000
0.202492,1.000000,0.000000,0.000000
0.302499,3.000000,1.000000,0.000000
0.402491,3.000000,3.000000,0.000000
0.502478,3.000000,6.000000,0.000000
0.602586,4.000000,8.000000,0.000000
0.702490,5.000000,10.000000,0.000000
0.802494,8.000000,12.000000,0.000000
0.902495,11.000000,15.000000,0.000000
1.002483,14.000000,17.000000,0.000000
1.102516,17.000000,19.000000,0.000000
1.202510,19.000000,21.000000,0.000000
1.302508,20.000000,22.000000,0.000000
1.402481,23.000000,23.000000,0.000000
1.552443,26.000000,21.000000,0.000000
1.602521,26.000000,21.000000,0.000000
1.702512,26.000000,22.000000,0.000000
1.802505,26.000000,22.000000,0.000000
1.902533,26.000000,21.000000,0.000000
2.002480,25.000000,21.000000,0.000000
2.102512,25.000000,21.000000,0.000000
2.202517,22.000000,21.000000,0.000000
2.302517,21.000000,21.000000,0.000000
2.402518,19.000000,20.000000,0.000000
2.502517,18.000000,20.000000,0.000000
2.602525,20.000000,20.000000,0.000000
2.702481,22.000000,20.000000,0.000000
2.802508,21.000000,20.000000,0.000000
2.902530,20.000000,20.000000,0.000000
3.002544,20.000000,20.000000,0.000000
3.102502,19.000000,20.000000,0.000000
3.202526,22.000000,20.000000,0.000000
3.302498,23.000000,20.000000,0.000000
3.402537,25.000000,20.000000,0.000000
3.502501,23.000000,20.000000,0.000000
3.602509,22.000000,21.000000,0.000000
3.702546,19.000000,20.000000,0.000000
3.802476,18.000000,20.000000,0.000000
3.902468,19.000000,21.000000,0.000000
4.002488,19.000000,21.000000,0.000000
4.102509,20.000000,21.000000,0.000000
4.202481,20.000000,21.000000,0.000000
4.302471,19.000000,22.000000,0.000000
4.402489,18.000000,22.000000,0.000000
4.502501,20.000000,22.000000,0.000000
4.602489,20.000000,22.000000,0.000000
4.702513,21.000000,23.000000,0.000000
4.802489,22.000000,23.000000,0.000000
4.902487,21.000000,22.000000,0.000000
5.002487,22.000000,22.000000,0.000000
5.102505,21.000000,22.000000,0.000000
5.202558,20.000000,22.000000,0.000000
5.302487,20.000000,22.000000,0.000000
5.402487,21.000000,22.000000,0.000000
5.502501,22.000000,22.000000,0.000000
5.602498,23.000000,22.000000,0.000000
5.756058,21.000000,19.000000,0.000000
5.802487,23.000000,20.000000,0.000000
5.902483,24.000000,20.000000,0.000000
6.002482,23.000000,20.000000,0.000000
6.102479,24.000000,20.000000,0.000000
6.202482,24.000000,20.000000,0.000000
6.302479,25.000000,20.000000,0.000000
6.402504,25.000000,20.000000,0.000000
6.502506,25.000000,20.000000,0.000000
6.602504,25.000000,20.000000,0.000000
6.702482,28.000000,21.000000,0.000000
6.802474,28.000000,22.000000,0.000000
6.902480,28.000000,22.000000,0.000000
7.002484,29.000000,22.000000,0.000000
7.102488,29.000000,22.000000,0.000000
7.202475,29.000000,22.000000,1.000000
7.302472,29.000000,22.000000,4.000000
7.402491,29.000000,22.000000,7.000000
7.502477,29.000000,22.000000,10.000000
7.602488,29.000000,22.000000,13.000000
7.702478,29.000000,23.000000,16.000000
7.802482,29.000000,22.000000,19.000000
7.902505,28.000000,22.000000,22.000000
8.002505,25.000000,22.000000,25.000000
8.102495,25.000000,23.000000,28.000000
8.202505,26.000000,23.000000,30.000000
8.302476,25.000000,22.000000,30.000000
8.402479,25.000000,22.000000,30.000000
8.502487,25.000000,23.000000,30.000000
8.602480,25.000000,23.000000,30.000000
