t_sec,hz_image_raw,hz_cMo,hz_v_c
0.106465,0.000000,0.000000,0.000000
0.206480,0.000000,0.000000,0.000000
0.306458,0.000000,2.000000,0.000000
0.406474,0.000000,3.000000,0.000000
0.506441,0.000000,5.000000,0.000000
0.606457,0.000000,6.000000,0.000000
0.706478,0.000000,9.000000,0.000000
0.806488,0.000000,11.000000,0.000000
0.906473,0.000000,14.000000,0.000000
1.006471,0.000000,16.000000,0.000000
1.106464,0.000000,18.000000,0.000000
1.206455,0.000000,21.000000,0.000000
1.306468,0.000000,21.000000,0.000000
1.406492,0.000000,23.000000,0.000000
1.506496,0.000000,23.000000,0.000000
1.606506,0.000000,24.000000,0.000000
1.706474,0.000000,24.000000,0.000000
1.806471,0.000000,24.000000,0.000000
1.906525,0.000000,24.000000,0.000000
2.006473,0.000000,24.000000,0.000000
2.106483,0.000000,25.000000,0.000000
2.206484,3.000000,24.000000,0.000000
2.306468,6.000000,24.000000,0.000000
2.406480,7.000000,24.000000,0.000000
2.506499,9.000000,24.000000,0.000000
2.606480,12.000000,24.000000,0.000000
2.706519,14.000000,23.000000,0.000000
2.806472,16.000000,23.000000,3.000000
2.906466,19.000000,24.000000,6.000000
3.006521,22.000000,24.000000,9.000000
3.106484,24.000000,23.000000,12.000000
3.206470,24.000000,23.000000,15.000000
3.306597,22.000000,25.000000,18.000000
3.406452,24.000000,24.000000,22.000000
3.506438,25.000000,24.000000,25.000000
3.606457,25.000000,24.000000,28.000000
3.706410,25.000000,24.000000,31.000000
3.806485,26.000000,24.000000,31.000000
3.906465,25.000000,23.000000,31.000000
4.006458,25.000000,24.000000,31.000000
4.106453,26.000000,24.000000,31.000000
4.206690,26.000000,24.000000,31.000000
4.306456,27.000000,22.000000,31.000000
4.406478,25.000000,22.000000,30.000000
4.506482,24.000000,22.000000,30.000000
4.606466,24.000000,22.000000,30.000000
4.706429,25.000000,22.000000,30.000000
4.806463,25.000000,23.000000,30.000000
4.906493,25.000000,22.000000,30.000000
5.006471,25.000000,21.000000,30.000000
5.106464,25.000000,21.000000,30.000000
5.206464,24.000000,21.000000,30.000000
5.306457,25.000000,22.000000,30.000000
5.406414,27.000000,22.000000,30.000000
5.506437,28.000000,23.000000,30.000000
5.606470,28.000000,23.000000,30.000000
5.706464,27.000000,23.000000,30.000000
5.806483,27.000000,22.000000,30.000000
5.906480,27.000000,24.000000,30.000000
6.006475,27.000000,24.000000,30.000000
6.106427,27.000000,24.000000,30.000000
6.206534,28.000000,24.000000,30.000000
6.306517,27.000000,24.000000,30.000000
6.406457,27.000000,24.000000,30.000000
6.506462,26.000000,24.000000,30.000000
6.606450,25.000000,24.000000,31.000000
6.706448,26.000000,24.000000,31.000000
6.806440,26.000000,25.000000,31.000000
6.906461,27.000000,24.000000,31.000000
7.006414,27.000000,24.000000,31.000000
7.106448,27.000000,24.000000,31.000000
7.206473,26.000000,24.000000,31.000000
7.306465,27.000000,24.000000,31.000000
7.406479,26.000000,24.000000,31.000000
7.506462,25.000000,24.000000,31.000000
7.606454,26.000000,24.000000,30.000000
7.706463,26.000000,24.000000,30.000000
7.806480,25.000000,24.000000,30.000000
7.906465,25.000000,23.000000,30.000000
8.006467,25.000000,23.000000,30.000000
8.106477,24.000000,24.000000,30.000000
8.206476,25.000000,24.000000,30.000000
8.306487,25.000000,23.000000,30.000000
8.406465,25.000000,24.000000,30.000000
8.506465,27.000000,23.000000,30.000000
8.606461,27.000000,24.000000,30.000000
8.706443,27.000000,24.000000,30.000000
8.806471,28.000000,23.000000,30.000000
8.906476,28.000000,23.000000,30.000000
9.006495,26.000000,25.000000,30.000000
9.106482,26.000000,24.000000,30.000000
9.206479,26.000000,24.000000,30.000000
9.306437,26.000000,24.000000,30.000000
9.406814,26.000000,24.000000,30.000000
9.506466,25.000000,25.000000,30.000000
9.606500,25.000000,24.000000,30.000000
9.706485,25.000000,24.000000,30.000000
9.806524,24.000000,24.000000,30.000000
9.906498,23.000000,24.000000,31.000000
10.006459,23.000000,22.000000,31.000000
10.106453,24.000000,22.000000,31.000000
10.206445,22.000000,22.000000,31.000000
10.306634,21.000000,22.000000,31.000000
10.406489,20.000000,21.000000,31.000000
10.506454,20.000000,20.000000,31.000000
10.606546,19.000000,20.000000,31.000000
10.706455,18.000000,20.000000,31.000000
10.806574,19.000000,21.000000,31.000000
10.906472,19.000000,21.000000,30.000000
11.006469,20.000000,21.000000,30.000000
11.106421,20.000000,23.000000,30.000000
11.206520,22.000000,23.000000,30.000000
11.306422,22.000000,23.000000,30.000000
