t_sec,hz_image_raw,hz_cMo,hz_v_c
0.106295,0.000000,0.000000,0.000000
0.206290,2.000000,0.000000,0.000000
0.306276,5.000000,1.000000,2.000000
0.406247,8.000000,3.000000,5.000000
0.506271,11.000000,5.000000,8.000000
0.606297,14.000000,7.000000,11.000000
0.706281,17.000000,8.000000,14.000000
0.806279,19.000000,10.000000,17.000000
0.906280,22.000000,12.000000,20.000000
1.006301,24.000000,14.000000,23.000000
1.106264,27.000000,15.000000,26.000000
1.206268,28.000000,17.000000,29.000000
1.306264,27.000000,18.000000,30.000000
1.406259,27.000000,18.000000,30.000000
1.506266,27.000000,18.000000,30.000000
1.606287,27.000000,18.000000,30.000000
1.706277,27.000000,18.000000,30.000000
1.806275,28.000000,18.000000,30.000000
1.906270,28.000000,18.000000,30.000000
2.006269,29.000000,18.000000,30.000000
2.106279,28.000000,19.000000,30.000000
2.206286,28.000000,19.000000,30.000000
2.306259,29.000000,18.000000,30.000000
2.406304,29.000000,18.000000,30.000000
2.506270,29.000000,18.000000,30.000000
2.606275,29.000000,18.000000,30.000000
2.706296,29.000000,19.000000,30.000000
2.806316,29.000000,19.000000,30.000000
2.906280,29.000000,19.000000,30.000000
3.006274,29.000000,19.000000,30.000000
3.106257,30.000000,19.000000,30.000000
3.206268,30.000000,19.000000,30.000000
3.306247,30.000000,20.000000,31.000000
3.406248,30.000000,20.000000,31.000000
3.506271,30.000000,20.000000,31.000000
3.606263,30.000000,20.000000,31.000000
3.706273,30.000000,20.000000,31.000000
3.806283,30.000000,20.000000,31.000000
3.906288,30.000000,19.000000,31.000000
4.006310,29.000000,19.000000,31.000000
4.106291,29.000000,19.000000,31.000000
4.206338,28.000000,19.000000,31.000000
4.306287,28.000000,18.000000,30.000000
4.406315,27.000000,19.000000,30.000000
4.506270,27.000000,19.000000,30.000000
4.606269,27.000000,19.000000,30.000000
4.706277,27.000000,19.000000,30.000000
4.806271,27.000000,19.000000,30.000000
4.906274,27.000000,20.000000,30.000000
5.006260,27.000000,20.000000,30.000000
5.106254,27.000000,20.000000,30.000000
5.206257,28.000000,20.000000,30.000000
5.306274,28.000000,22.000000,30.000000
5.406265,29.000000,21.000000,30.000000
5.506261,29.000000,21.000000,30.000000
5.606260,29.000000,21.000000,30.000000
5.706259,29.000000,21.000000,30.000000
5.806274,29.000000,21.000000,30.000000
5.906282,29.000000,20.000000,30.000000
6.006264,30.000000,19.000000,30.000000
6.106274,30.000000,19.000000,30.000000
6.206284,30.000000,18.000000,30.000000
6.306273,30.000000,16.000000,30.000000
6.406293,29.000000,16.000000,30.000000
6.506306,29.000000,15.000000,30.000000
6.606248,29.000000,14.000000,31.000000
6.706268,29.000000,14.000000,31.000000
6.806245,29.000000,13.000000,31.000000
6.906249,29.000000,14.000000,31.000000
7.006248,29.000000,15.000000,31.000000
7.106249,28.000000,15.000000,31.000000
7.206246,27.000000,16.000000,31.000000
7.306289,27.000000,17.000000,31.000000
7.406251,28.000000,16.000000,31.000000
7.506242,28.000000,17.000000,31.000000
7.606249,28.000000,18.000000,30.000000
7.706249,28.000000,18.000000,30.000000
7.806268,28.000000,18.000000,30.000000
7.906258,28.000000,18.000000,30.000000
8.006269,27.000000,17.000000,30.000000
8.106258,28.000000,17.000000,30.000000
8.206400,29.000000,17.000000,30.000000
8.306268,29.000000,16.000000,30.000000
8.406296,29.000000,17.000000,30.000000
8.506276,28.000000,16.000000,30.000000
8.606275,28.000000,16.000000,30.000000
